"insee_2015","Nom","Surf","11","12","13","14","15","21","22","23","24","31","32","51","xx"
"27075","Bois-Normand-pres-Lyre",1689.09,49.13,35.79,0,10.67,0.35,952.41,30.12,212.4,3.68,267.91,123.16,3.47,0
"27076","Boisset-les-Prevanches",744.06,28.45,28.07,0.01,3.44,0.7,505.54,2.25,19.62,1.63,109.15,44.68,0.53,0
"27077","Boissey-le-Chatel",439.48,41.6,19.01,0,4.61,0.88,236.14,3.3,54.89,0.12,55.5,20.83,2.59,0
"27078","La Boissiere",344.1,19.47,9.16,0,2.21,0.91,133.37,0.87,0.87,0.07,166.13,10.68,0.35,0
"27079","Boissy-Lamberville",811.6,18.31,26.1,0,9.54,1.08,528.25,18.42,136.98,0.16,9.57,61.86,1.32,0
"27081","Boncourt",414.07,13.1,9.12,0,0.95,0.52,327.98,0.51,4.9,0.33,47.16,9.3,0.18,0
"27082","La Bonneville-sur-Iton",396.57,81.43,28.72,0,5.6,0.28,121.74,0.27,29.58,0.46,96.59,21.62,10.28,0
"27083","Bonneville-Aptot",753.61,27.13,19.24,0,5.66,0.07,576.55,16.14,45.3,0.16,35.54,25.88,1.92,0
"27084","Bosc-Benard-Commin",423.62,15.33,13.22,0,1.57,0.35,213.96,17,72.98,0.17,53.38,34.21,1.44,0
"27085","Bosc-Benard-Crescy",447.42,22,13.01,0,1.78,0.33,300.32,14.58,72.56,0.1,8.4,13.45,0.9,0
"27088","Bosc-Renoult-en-Ouche",790.23,12.94,17.74,0,2.21,0.17,452.09,13.71,136.53,0.3,105.52,46.27,2.74,0
"27089","Bosc-Renoult-en-Roumois",266.83,9.77,8.58,0,6.05,0.16,125.02,6.58,24.96,0.07,77.53,8.03,0.09,0
"27090","Le Bosc-Roger-en-Roumois",1001.67,126.54,38.27,0,24.37,3.1,549.16,42.46,167.42,0.63,5.53,42.63,1.55,0
"27091","Bosgouet",956.76,55.82,42.58,0,4.76,3.27,371.23,21.12,324.3,1.3,79.44,49.03,3.91,0
"27092","Bosguerard-de-Marcouville",1210.44,27.93,34.73,0,10.77,0.79,497.85,24.57,242.2,0.85,287.31,79.18,4.26,0
"27093","Bosnormand",337.5,18.92,8.17,0,5.26,0.34,212.18,2.86,60.42,0.17,10.65,18.18,0.35,0
"27094","Bosquentin",695.31,11.72,12.9,0,1.26,0.37,576.5,11.13,60.17,2.61,0.07,18.35,0.22,0
"27095","Bosrobert",934.23,39.06,38.23,0,5.9,0,328.47,22.82,208.69,0.76,242.24,42.97,5.09,0
"27096","Les Bottereaux",2224.32,33.27,42.18,0,7.86,0.47,1312.85,18.63,399.77,4.96,237.16,161.32,5.87,0
"27097","Bouafles",1282.97,42.75,60.31,1.66,2.33,3.33,231.86,3.09,48.97,0.77,665.01,49.17,173.72,0
"27098","Bouchevilliers",435.76,8.08,9.91,0,0.94,0.04,213.23,0,98,0.77,75.13,26.82,2.84,0
"27099","Le Boulay-Morin",550.04,36.91,27.03,0,4.92,1.83,210.31,2.46,4.52,0.21,237.12,24.29,0.44,0
"27100","Boulleville",717.54,63.88,38.25,0,9.55,5.83,316.46,37.03,161.65,0.04,23.67,59.56,1.62,0
"27101","Bouquelon",1177.86,22.07,23.1,0,3.09,1.51,228.97,29.91,377.97,0.41,383.6,80.01,27.21,0
"27102","Bouquetot",1312.46,45,50.6,0,13.12,2.03,897.25,31.49,159.31,1.18,57.37,51.85,3.26,0
"27103","Bourg-Achard",1241.86,153.18,61.28,0,14.49,14.49,575.98,33.32,274.39,2.04,50.53,55.86,6.3,0
"27104","Bourg-Beaudouin",530.91,46.98,17.21,0,1.81,2.17,365.08,9.58,45.39,2.01,26.16,14.02,0.49,0
"27105","Bourgtheroulde-Infreville",1172.83,144.74,59.13,0,16.93,4.09,604.12,30.7,246.47,5.97,5.61,50.68,4.39,0
"27106","Bournainville-Faverolles",701.63,17.58,13.33,0,11.44,0,504.95,8.02,108.71,0.04,0,36.52,1.05,0
"27107","Bourneville",1100.81,38.02,57.69,0,7.6,1.09,637.3,18.27,189.33,3.02,82.61,65.02,0.87,0
"27108","Bourth",1865.94,87.73,56.19,0,13.09,3.06,986.46,2.21,243.61,2.49,351.53,109.99,9.58,0
"27109","Bray",584.3,16.98,13.05,0,3.84,0,519.45,7.72,15.85,0.88,0.19,4.98,1.35,0
"27110","Brestot",883.14,28.14,24.82,0,7.24,1.45,359.26,16.56,134.56,0.59,268.76,40.93,0.83,0
"27111","Bretagnolles",378.97,17.35,7.65,0,3.67,0.43,334.61,1.3,2.12,0.07,1.08,10.25,0.44,0
"27112","Breteuil",2761.54,171.08,106.94,0,12,5.26,1141.69,3.9,57.5,1.98,1189.49,56.88,14.83,0
"27113","Bretigny",545.45,13.63,15.61,0,2.6,0,240.46,28.63,49.67,0,144,50.48,0.36,0
"27114","Breuilpont",1230.67,85.81,43.12,0.46,8.4,3.98,633.47,2.61,49.36,1.68,224.12,86.71,90.95,0
"27115","Breux-sur-Avre",720.96,33.58,29.39,0,5.32,0.2,408.91,7.14,69.79,0.83,96.38,62.75,6.68,0
"27116","Brionne",1680.15,175.18,105.45,0.01,28.69,5.83,167.98,51.09,351.66,3.12,613.41,116.49,61.24,0
"27117","Broglie",798.93,48.46,38.99,0,8.79,1.52,192.25,25.55,180.01,0.01,219.04,71.83,12.49,0
"27118","Brosville",720.63,36.99,19.69,0,4.14,0.5,181.45,5.37,118.57,1.99,292.92,53.52,5.49,0
"27119","Bueil",489.71,77.92,21.68,0.17,2.1,3,264.21,0.88,54.52,1.07,10.87,33.44,19.84,0
"27120","Burey",534.83,32.2,23.75,0,1.46,1.46,440.05,0.21,17.21,0.19,10.08,7.64,0.59,0
"27121","Bus-Saint-Remy",775.74,22.56,21.21,0,1.64,0.43,451.28,0.74,54.65,1.27,179.41,39.31,3.25,0
"27122","Cahaignes",959.22,23.04,21.72,0,1.15,0,669.54,0.68,66.29,5.75,119.91,48.09,3.07,0
"27123","Caillouet-Orgeville",788.61,28.67,21.41,0,2.3,0.48,581.16,2.22,16.23,0.74,82.59,52.47,0.35,0
"27124","Cailly-sur-Eure",329.76,18.94,9.13,0,2.09,0.11,166.75,0.87,33.99,0.24,71.99,17.4,8.26,0
"27125","Calleville",856.54,46.43,30.25,0,6.13,1.25,444.38,13.66,88.53,1.12,176.94,45.77,2.08,0
"27126","Campigny",1086.85,44.85,27.69,0,10.76,1.38,454.37,28.51,219.22,1.17,215.31,82.57,1.02,0
"27127","Canappeville",1045.51,37.11,27.08,0,2.55,0.69,656.99,4.88,62.71,0.26,240.25,12.47,0.52,0
"27128","Cantiers",229.45,12.47,7.5,0,0.54,0.05,156.62,0.73,12.48,0.06,37.17,1.66,0.17,0
"27129","Caorches-Saint-Nicolas",1193.5,34.98,34.93,0,11.59,0,438.04,46.76,184.54,3.73,336.91,100.97,1.05,0
"27130","Capelle-les-Grands",1332.92,23.51,36.59,0,11.96,0,962.23,31.23,162.98,1.21,2.5,98.2,2.52,0
"27131","Carsix",657.66,23.18,23.82,0,6.5,0,385.91,10.65,131.29,2.45,27.97,44.99,0.89,0
"27132","Cauge",1159.18,46.65,24.72,0.12,2.07,2.1,858.57,2.33,32.06,1.55,152.38,35.89,0.73,0
"27133","Caumont",607.87,57.9,21.1,0,11.4,2.54,62.27,50.93,58.87,0.1,267.8,31.36,43.59,0
"27134","Cauverville-en-Roumois",331.22,9.63,11.73,0,1.88,0.29,241.96,6.52,45.17,0.06,2.94,10.84,0.2,0
"27135","Cesseville",657.02,29.17,14.12,0,1.9,0.86,571.01,14.05,18.32,1.71,0.02,5.29,0.55,0
"27136","Chaignes",642.07,21.96,17.93,0,1.73,0.25,505.49,0,26.97,2.96,45.48,18.34,0.97,0
"27137","Chaise-Dieu-du-Theil",591.37,27.42,15.77,0,4.1,0.17,326.44,3.6,55.1,1.13,106.84,45.78,5.01,0
"27138","Chamblac",2114.68,28.48,39.21,0,6.92,0,736.16,49.64,236.06,1.52,911.04,102.09,3.57,0
"27139","Chambord",1468.4,10.77,31.31,0,6.63,0.65,1000.02,22.31,162.4,1.92,123.77,105.37,3.25,0
"27140","Chambray",845.88,29.77,24.31,0,7.49,0.48,413.16,0.29,38.07,2.34,262.51,58.19,9.28,0
"27141","Champ-Dolent",233.63,6.46,4.14,0,1.99,0,168.54,0,2.44,0.07,43.45,6.41,0.13,0
"27142","Champenard",232.46,13.55,8.86,0,3.03,0.2,171.16,0,23.04,0.47,2.96,8.02,1.17,0
"27143","Champignolles",259.99,2.23,7.04,0,0.16,0,37.43,3.74,79.2,0.4,105.4,22.18,2.21,0
"27144","Champigny-la-Futelaye",1603.47,22.46,37.44,2.11,2.71,0.11,890.87,1.31,34.04,2.93,559.14,49.81,0.53,0
"27145","Chanteloup",421.92,11.14,6.31,0,1.96,0,355.46,5.87,4.61,0.44,12.32,23.57,0.23,0
"27146","La Chapelle-Bayvel",501.94,16.27,16.56,0,8.92,1.92,174.96,32.49,148.19,0.04,5.85,94.37,2.37,0
"27147","La Chapelle-du-Bois-des-Faulx",429.39,37.65,15.38,0,5.72,2.58,140.18,0.39,8.52,0.59,197.21,20.8,0.35,0
"27148","La Chapelle-Gauthier",1659.56,18.95,41.66,0,9.04,0,966.57,54.99,328.08,0.38,96.31,140.14,3.44,0
"27149","La Chapelle-Hareng",409.68,2.81,8.76,0,1.92,0,168.72,21.97,119.13,0.18,31.08,53.77,1.33,0
"27150","La Chapelle-Reanville",807.61,54.1,36.99,0,6.56,3.47,345.58,7.78,90.73,0.78,208.37,48.29,4.95,0
"27151","Charleval",1414.46,85.01,61.63,0.05,7.23,0.59,368.5,9.04,184.79,2.18,640.99,43.69,10.76,0
"27152","Chateau-sur-Epte",459.3,25.91,14.9,0.39,3.8,0.22,290.78,1.94,58.53,1.95,34.16,23.72,3.01,0
"27153","Chauvincourt-Provemont",1083.67,22.93,17.65,0,1.31,0.36,899.02,1.06,56.52,6.97,46.01,22.64,9.2,0
"27154","Chavigny-Bailleul",1846.14,53.42,73.02,0,4.19,0.56,1647.67,5.83,9.48,1.81,11.25,32.25,6.66,0
"27155","Chennebrun",292.78,7.58,6.86,0,1.17,0,186.46,0.24,29.43,0.01,46.28,14.11,0.66,0
"27234","Fauville",337.25,84.77,29.65,0,1.69,1.2,76.56,0.05,113.3,0.61,18.19,10.29,0.95,0
"27156","Cheronvilliers",2154.77,41.48,48.75,0,7.01,0.36,1057.73,6,299.1,5.04,561.12,119.06,9.12,0
"27157","Le Chesne",1786.98,55.75,42.29,0,3.81,0.5,1248.35,10.04,59.13,0.59,324.55,40.12,1.83,0
"27158","Cierrey",402.42,42.46,10.1,0,3.2,2.63,204.14,4.79,5.41,0.53,114.18,14.32,0.66,0
"27159","Cintray",1629.35,40.75,28.6,0,7.43,0.89,1027.75,3,259.06,8.34,101.16,118.28,34.11,0
"27160","Civieres",774.75,13.66,17.31,0,1.3,0.78,567.07,0.51,55.51,3.52,91.13,22.78,1.17,0
"27161","Claville",1776.1,69.8,43.34,0,3.32,3.24,1477.75,7.04,55.89,1.92,70.34,41.31,2.15,0
"27162","Collandres-Quincarnon",797.58,22.47,23.01,0,1.22,2.06,632.55,5.15,25.16,2.03,66.12,16.78,1.03,0
"27163","Colletot",431.76,6.61,13.99,0,3.2,0.45,293.11,3.62,59.56,0.05,35.78,14.68,0.71,0
"27164","Combon",1622.82,50.25,35.59,0,4.19,0.69,1381.44,10.83,76.17,1.32,30.32,30.55,1.48,0
"27165","Conches-en-Ouche",1667.98,186.92,107.07,0,16.07,5.77,346.57,27.95,92.75,1.27,817.98,51.07,14.57,0
"27166","Conde-sur-Iton",1954.74,70.16,52.04,0,9.67,2.69,1251.58,3.65,114.56,3.64,334.71,103.37,8.68,0
"27167","Conde-sur-Risle",990.78,34.07,34.45,0.37,9.7,0.36,151.54,30.19,258.53,0,313.69,92.41,65.48,0
"27168","Connelles",415.45,15.48,8.77,0,0.85,0.55,231.47,3.12,23.27,0.04,54.15,45.85,31.9,0
"27169","Conteville",1075.84,40.69,27.97,2.91,7.93,1.91,296.35,79.83,359.2,0.08,129.01,107.27,22.69,0
"27170","Cormeilles",305.44,45.49,21.03,0,13.31,0.61,7.9,9.03,131.92,0,13.85,61.08,1.22,0
"27171","Le Cormier",1056.64,33.38,29.92,0,3.47,0.39,700.04,3.84,36.42,4.46,171.39,72.36,0.98,0
"27172","Corneuil",1115.12,35.41,24.03,0,4.36,0.7,963.13,1.94,23.98,1.82,37.3,20.59,1.87,0
"27173","Corneville-la-Fouquetiere",401.81,5.6,8.66,0,0.44,0,222.6,3.64,76.65,0.25,68.97,14.46,0.55,0
"27174","Corneville-sur-Risle",1336.49,63.51,43.07,0,17.26,3.64,262.75,31.41,481.69,2.51,322.04,85.1,23.51,0
"27175","Corny",525.84,22.33,13.6,0,0.59,0.16,322.6,9.51,18.34,0.46,118.16,19.15,0.94,0
"27176","Coudray",788,12.19,13.22,0,0.84,0.44,506.74,0.78,24.15,0.9,221.12,7.37,0.24,0
"27177","Coudres",1537.88,49.41,30.13,0,2.11,1.26,1377.18,0.47,8.38,1.62,37.58,28.29,1.45,0
"27179","Courbepine",1214.87,34.53,33.32,0,14.52,4.26,896.9,16.93,134.95,1.94,16.4,56.21,4.91,0
"27180","Courcelles-sur-Seine",555.79,81.22,23.33,1,8.59,6.33,141.34,0.5,74.45,0.57,133.32,56.18,28.96,0
"27181","Courdemanche",911.15,44.62,21.09,0.01,7.5,1.53,687.82,0.62,2.73,3.84,112.99,27.72,0.67,0
"27182","Courteilles",623.65,24.08,17.54,0,4.94,0.47,360.69,7.18,65.92,1.02,81.47,55.19,5.13,0
"27183","La Couture-Boussey",1096.41,89.01,32.7,0,10.65,0.61,699.97,0.47,6.02,1.09,234.69,20.67,0.53,0
"27184","Crasville",248.47,8.57,6.84,0,0.49,0.24,201.82,0.42,28.57,0.1,0,1.32,0.1,0
"27185","Crestot",638.28,26.95,16.81,0,2.34,2.64,525.8,10.82,38.99,0.12,0,12.67,1.14,0
"27187","Criquebeuf-la-Campagne",779.33,16.46,16.53,0,1.52,0.48,643.85,10.9,62.65,2.51,7.7,16.24,0.49,0
"27188","Criquebeuf-sur-Seine",1467.4,94.11,75.09,5.35,3.28,0,439.55,1.07,76.42,5.08,637.09,66.67,63.69,0
"27189","La Croisille",536.68,29.17,17.83,0,1.6,1.42,366.1,3.56,26.3,1.46,51.91,33.98,3.36,0
"27190","Croisy-sur-Eure",393.78,16.37,9.79,0,2.11,0.24,198.92,0.74,56.2,0.01,71.03,33.64,4.73,0
"27191","La Croix-Saint-Leufroy",1512.51,59.87,37.65,4.45,7.61,3.21,692.75,1.1,131.79,2.79,439.1,93.53,38.67,0
"27192","Crosville-la-Vieille",780.29,44.95,33.11,0,1.41,10.53,642.03,8.83,26.52,0.36,3.37,8.03,1.15,0
"27193","Croth",1052.14,59.01,30.77,0.08,8.43,2.62,325,0,14.53,1.1,546.53,47.35,16.7,0
"27194","Cuverville",618.63,17.66,15.48,0,0.24,0.25,391.48,1.3,35.28,0.14,147.47,8.95,0.4,0
"27195","Dame-Marie",1146.41,13.12,24.07,0,1.55,0,1017.17,0.4,20.44,1.28,33.69,33.39,1.3,0
"27196","Les Damps",482.47,53.95,23.24,0,3.57,0.53,20.92,0.23,32.18,0.18,314.43,16.15,17.08,0
"27197","Dampsmesnil",560.92,15.16,13.49,0,0.86,0,318.98,1.17,25.16,0.71,155.08,27.35,2.95,0
"27198","Damville",1175.33,97.93,47.93,0,5.96,1.22,820,1.63,30.51,0.22,109.01,49.58,11.35,0
"27199","Dangu",796.57,27.25,25.8,0,3.84,0,410.23,16.52,78.41,3.77,106.04,69.54,55.17,0
"27200","Dardez",289.56,9.13,4.6,0,1.17,0,216.88,0.01,8.64,2.21,33.98,10.58,2.37,0
"27201","Daubeuf-la-Campagne",646.28,16.38,15.85,0,1.41,0.54,502.83,3.92,27.94,0.33,70.12,6.45,0.51,0
"27202","Daubeuf-pres-Vatteville",1131.83,33.01,29.06,0.33,1.8,1.83,598.89,5.99,93.71,28.89,291.07,46.98,0.3,0
"27203","Douains",1133.42,46.47,48.5,0,1.88,2.42,887.98,1.06,19.57,4.63,74,45.52,1.39,0
"27204","Doudeauville-en-Vexin",587.91,18.73,10.27,0.01,1.35,0.1,454.47,3.12,16.8,1.16,66.33,14.84,0.72,0
"27205","Douville-sur-Andelle",455.53,17.69,13.29,0,0.63,0.36,121.14,3.3,99.73,0.26,175.38,20.95,2.81,0
"27206","Droisy",1769.7,40.13,38.1,0,3.29,1.9,1494.98,2.3,33.37,3.22,91.91,59.99,0.52,0
"27207","Drucourt",1203.5,19.71,24.53,0,24.23,0,643.79,23,275.48,1.58,75.75,108.2,7.23,0
"27208","Duranville",478.18,6.92,11.85,0,3.02,0,294.61,2.87,133.71,0.17,0,24.4,0.65,0
"27209","Ecaquelon",1317.31,26.85,37.38,0,8,1.46,453.21,38.75,176.8,0.89,493.26,79.53,1.18,0
"27210","Ecardenville-la-Campagne",739.84,32.12,25.76,0,4.08,0,601.69,18.08,35.73,1.2,1.36,18.22,1.59,0
"27211","Ecardenville-sur-Eure",673.89,37.71,18.66,1.81,6.86,1.58,148.27,2.24,43.6,2.17,339.81,37.38,33.81,0
"27212","Ecauville",332.78,4.88,6.76,0,0.71,0.08,295.69,3.81,9.67,0.04,6.56,4.15,0.44,0
"27213","Ecos",1520.81,51.23,34.2,0,4.35,0.57,995.02,1.23,66.3,3.76,302.17,60.96,1.02,0
"27214","Ecouis",1321.03,46.92,35,0,0.82,0.17,999.6,7.39,40.63,2.32,165.89,20.29,2,0
"27215","Ecquetot",559.23,19.7,13.86,0,1.88,1.02,488.62,5.51,16.14,1.51,6.23,4.55,0.2,0
"27216","Emalleville",420.22,26.54,10.63,0,1.22,0.69,338.19,8.56,3.24,0.61,21.38,8.67,0.48,0
"27217","Emanville",1081.43,34.1,29.14,0,3.88,1.48,917.43,16.45,41.12,4.68,18.05,13.21,1.89,0
"27218","Epaignes",2630.74,62,72.48,0,29.63,15.94,1040.19,60.53,813.81,1.88,126.54,398.56,9.17,0
"27219","Epegard",436.48,27.29,13.74,0,7.84,1.79,335.84,7.43,32.46,0,0.32,9.4,0.38,0
"27220","Epieds",483.44,25.51,11.45,0,4.07,0.03,315.53,2.58,2.95,0.12,111.49,9.32,0.38,0
"27221","Epinay",1372.86,16.8,31.26,0,4.69,0.78,740.75,50.8,227.29,2.27,197.21,98.25,2.77,0
"27222","Epreville-en-Lieuvin",673.34,18.79,14.62,0,8.84,0.17,435.65,13.56,124.55,0.06,3.07,53.37,0.67,0
"27223","Epreville-en-Roumois",667.92,17.61,12.36,0,9.42,1.54,470.98,17.08,108.52,0.61,0,28.82,0.99,0
"27224","Epreville-pres-le-Neubourg",775.13,28.91,24.55,0,5.58,0.72,657.14,14.89,31.48,1.79,0.05,8.7,1.31,0
"27225","Les Essarts",1512.78,32.64,31.08,0,2,0.81,1227.2,8.3,37.6,3.18,119.2,49.77,0.99,0
"27226","Etrepagny",2043.03,166.95,85.33,0,7.72,2.98,1425.9,2.74,72.13,10.64,224.32,37.21,7.1,0
"27227","Etreville",1134.59,29.77,46.15,0,7.66,0.02,615.41,23.84,246.58,0.53,106.13,56.19,2.31,0
"27228","Eturqueraye",684.99,13.96,31.06,0,5.2,0.23,444.66,14.12,127.08,0.03,8.16,39.48,1.01,0
"27229","Evreux",2641.68,1051.45,412.97,0,116.41,25.36,161.5,1.83,83.64,0.14,630.93,143.15,14.32,0
"27230","Ezy-sur-Eure",893.56,132.06,39.13,0,17.77,2.35,264,0.37,12.44,0,344.04,43.7,37.71,0
"27231","Fains",376.07,23.49,10.69,0,1.72,1.62,177.3,0.63,64.76,0.4,18.96,38.34,38.16,0
"27232","Farceaux",763.38,19.53,11.55,0,1.04,0.09,700.92,2.77,23.61,1.09,0,2.68,0.1,0
"27233","Fatouville-Grestain",1033.54,37.73,28.98,0,12.55,0.52,192.45,50.75,331.99,1.62,242.02,119.55,15.38,0
"27235","Faverolles-la-Campagne",471.12,14.25,14.64,0,1.22,0.15,374.46,2.51,10.86,0.75,36.83,15.01,0.45,0
"27237","Le Favril",405.17,7.46,9.71,0,6.37,0,249.43,14.17,87.37,0.07,0,30.14,0.45,0
"27238","Ferrieres-Haut-Clocher",1137.39,69.39,34.74,0,2.33,6.6,823.26,5.71,19.23,2.86,129.72,41.68,1.89,0
"27239","Ferrieres-Saint-Hilaire",984.71,21.61,32.05,0,9.03,0,342.05,18.24,146.36,0.05,342,54.76,18.57,0
"27240","La Ferriere-sur-Risle",24.99,12.37,4.41,0,0.25,0.14,0.02,1,2.13,0,2.89,1.16,0.62,0
"27241","Feuguerolles",820.27,11.87,19.95,0,0.36,0.05,355.4,2.38,13.27,0.55,403.29,11.94,1.22,0
"27242","Le Fidelaire",3340.72,90.14,83.24,0,7.64,3.91,982.1,43.34,153.08,1.35,1906.81,66.36,2.74,0
"27243","Fiquefleur-Equainville",973.22,37.15,31.24,0,11.64,2.08,92.3,55.28,369.38,0,236.14,131.39,6.62,0
"27244","Flancourt-Catelon",807.87,20.51,20.31,0,4.3,0.26,529.35,37.55,80.31,0.3,64.81,49.59,0.57,0
"27245","Fleury-la-Foret",789.3,33.4,20.17,0,5.6,0.83,439.63,18.57,101.75,1.33,128.74,38.91,0.39,0
"27246","Fleury-sur-Andelle",377.84,65.91,27.91,0,3.13,0.23,67.31,2.59,79.11,0.35,95.71,30.76,4.84,0
"27247","Flipou",697.01,21.64,17.47,0,1.2,0.07,304.39,7.82,58.38,0.2,250.39,34.61,0.83,0
"27248","Folleville",609.53,8.39,13.96,0,3.82,0.38,476.03,8.41,64.94,0.37,0.07,32.56,0.59,0
"27249","Fontaine-Bellenger",502.43,56.81,25.62,0,2.99,1.43,313.38,8.36,34.9,0.08,31.12,27.39,0.33,0
"27250","Fontaine-Heudebourg",404.21,42.06,15.08,0.06,4.86,1.47,167.05,1.28,19.63,0.95,83.63,43.54,24.6,0
"27251","Fontaine-l'Abbe",1322.9,32.94,42.84,0.47,6.71,0,344.29,9.23,185.14,3.19,612.92,71.3,13.88,0
"27252","Fontaine-la-Louvet",1100.88,12.51,26.21,0,10.01,0,602.17,36.79,273.49,0.85,19.44,118.06,1.34,0
"27253","Fontaine-la-Soret",970.68,26.95,37.65,0,5.17,0,240.14,9.08,205.55,2.6,310.79,105.82,26.91,0
"27254","Fontaine-sous-Jouy",733.25,59.82,22.5,0,11.58,0.37,254.54,3.43,55.94,2.93,224.67,66.15,31.32,0
"27255","Fontenay",674.63,19.65,15.82,0,0.5,0.01,472.39,0.5,38.83,2.15,95.57,28.45,0.77,0
"27256","La Foret-du-Parc",761.97,34.23,20.42,0,1.59,0.98,663.53,0.9,2.82,0.9,22.93,13.09,0.57,0
"27257","Foret-la-Folie",1094.25,30.22,19.03,0,1.79,0.23,969.45,1.43,26.89,0.98,21.58,22.41,0.24,0
"27258","Fort-Moville",929.06,23.7,25.24,0,21.22,0.95,407.79,29.27,234.84,0.23,45.88,138.61,1.34,0
"27259","Foucrainville",524,9.23,8.81,0,1.15,0.07,495.74,0.5,1.93,1.01,0.04,4.75,0.77,0
"27260","Foulbec",1191.18,15.01,31.99,0.25,5.6,1.95,159.45,36.76,553.75,0.09,266.65,106.85,12.81,0
"27261","Fouqueville",820.94,26.88,19.36,0,4.12,0.23,594.93,6.38,85.94,0.17,68.84,13.86,0.23,0
"27262","Fourges",770.01,39.78,23.91,0,4.18,0.34,396.61,2.1,26.45,0.89,241.6,31.44,2.71,0
"27263","Fourmetot",1012.26,38.18,30.77,0.45,5.1,1.76,526.43,19.19,224.23,0.51,103.83,60.03,1.77,0
"27264","Fours-en-Vexin",589.39,13.58,9.81,0,1.28,0,445.56,0.68,46.44,0.83,39.92,30.91,0.39,0
"27265","Francheville",2419.63,88.57,54.91,0,12.07,1.85,824.26,15.53,274.54,6.02,1014.73,95.03,32.11,0
"27266","Franqueville",323.23,14.82,9.65,0,3.11,0,199.73,7.51,39.13,2.22,33.72,12.17,1.16,0
"27267","Freneuse-sur-Risle",817.15,19.36,22.91,0,5.62,1.42,162.57,19.59,243.53,1.15,246.39,85.27,9.34,0
"27268","Le Fresne",920.79,33.73,30.32,0,2.68,0.42,614.62,5.22,34.16,0.37,166.47,28.43,4.38,0
"27269","Fresne-Cauverville",610.71,7.1,12.42,0,5.21,0.17,343.71,11.59,164.47,0.82,21.21,43.61,0.4,0
"27270","Fresne-l'Archeveque",1065.19,32.65,24.08,0,3.65,0.24,866.5,5.84,36.49,0.85,68.49,25.32,1.1,0
"27271","Fresney",640.54,19.87,14.76,0,1.18,0.61,547.53,0.15,5.28,0.67,23.42,26.53,0.53,0
"27273","Gadencourt",389.89,24.54,8.73,0,1.7,0.04,196.91,0.45,77.53,0.41,21.83,37.43,20.31,0
"27274","Gaillardbois-Cressenville",699.78,30.77,21.06,0,1.81,0.34,511.32,6.19,35.51,1.42,61.99,28.02,1.35,0
"27275","Gaillon",1036.38,222.5,96.41,18.74,16.95,1.62,222.08,10.64,94.95,2.03,190.48,85.22,74.77,0
"27276","Gamaches-en-Vexin",868.41,19.68,14.88,0,1.72,0,699.84,1.14,55.95,2.65,56.06,14.44,2.05,0
"27277","Garencieres",695.51,39.45,14.06,0,0.75,1.18,549.96,6.33,2.14,0.5,61.11,19.23,0.78,0
"27278","Garennes-sur-Eure",1054.77,136.65,36.07,0,8.02,7.46,531.05,13.14,47.79,1.19,161.15,55.22,57.03,0
"27279","Gasny",1292.92,119.11,57.88,0,6.29,1.95,531.07,1.75,47.56,0.6,451.83,69.7,5.19,0
"27280","Gauciel",781.62,48.32,40.91,0,1.05,0.91,437.61,9.58,154.17,0.19,71.1,17.46,0.33,0
"27281","Gaudreville-la-Riviere",669.49,18.69,16.72,0,2.39,0.17,284.05,0.45,26.22,2.02,279.67,36.17,2.94,0
"27282","Gauville-la-Campagne",612.61,36.5,18.95,0,1.4,3.19,444.17,3.32,20.48,8.5,59.43,16.18,0.49,0
"27283","Gisay-la-Coudre",1622.26,15.62,31.03,0,3.4,0.39,1121.07,49.66,190.76,1.27,90.17,114.13,4.77,0
"27284","Gisors",1671.5,299.79,135.19,0,30.52,8.68,462.76,10.22,93.1,4.55,513.43,83.23,30.04,0
"27285","Giverny",647.24,34.66,25.95,0,4.41,0.94,232.73,5.98,43.25,1.68,235.47,58.19,3.98,0
"27286","Giverville",618.28,20.79,16.93,0,8.21,0,405.7,16.83,105.54,0.27,1.04,42.36,0.6,0
"27287","Glisolles",1095.4,53.71,41.42,0,1.75,2.39,460.71,3.88,28.33,4.89,444.78,44.55,8.99,0
"27288","Glos-sur-Risle",734.16,34.9,33.71,0,2.52,4.7,91.78,10.26,167.16,0.09,309.35,58.03,21.65,0
"27289","La Goulafriere",1436.78,18.09,41.53,0,4.29,0,876.69,24.27,115.13,2.47,254.71,97.96,1.64,0
"27290","Goupillieres",1022.51,53.03,30.73,0.02,12.17,1.66,629.39,38.03,56.18,0.12,173.34,25.75,2.09,0
"27291","Gournay-le-Guerin",1229.98,11.88,26.21,0,1.83,0.15,738.67,2.12,68.32,2.57,318.43,58.34,1.47,0
"27292","Gouttieres",520.4,12.07,14.82,0,1.88,0,239.59,22.65,97.55,2.33,78.24,50.36,0.92,0
"27293","Gouville",844.46,36.48,28.37,0,6.02,1.46,482.82,0.6,90.27,3.06,140.79,49.47,5.12,0
"27294","Grainville",400.16,32.69,11.96,0,0.95,0.23,318.3,7.66,19.65,0.17,1.92,6.24,0.4,0
"27295","Grand-Camp",1410.87,31.17,31.73,0,5.15,0,815.81,23.26,237.34,0.63,173.7,89.63,2.46,0
"27296","Granchain",812.34,11.81,24.19,0,1.9,0,518.82,33.01,87.36,3.31,64.26,65.73,1.96,0
